Feature,value_MI
T63370,0.0085259181978110110
X90529,0.0085158077843503488
L32163,0.0083171712953911126
M96839,0.0082403663798764626
H05893,0.0081697828415510099
R09138,0.0081594006230392147
T56674,0.0079891838706294127
R89377,0.0079465741506001830
R50736,0.0078287708069904038
H40108,0.0078115389349198150
T69271,0.0076130748963230133
T58645,0.0075206112246375412
R67343,0.0074348994453774520
D30755,0.0074327096237027934
R53455,0.0073539188615501239
R80779,0.0073379086225799917
T47424,0.0072810385255119847
R60318,0.0072529370149627681
R72164,0.0072349202131398727
U21914,0.0072273560926725544
M84326,0.0071189071939010695
R42265,0.0069150787642660028
X13451,0.0068435345894313215
T40578,0.0068244883510950594
R49231,0.0067168898563996216
K03001,0.0066015498716400778
T64941,0.0065570586481815685
H13292,0.0064904362025273166
M31606,0.0064752408244284076
U09367,0.0064742048058401558
L07395,0.0064660654120272110
X51346,0.0064212625446435911
R21901,0.0063212281704156936
R53036,0.0062723921539626915
X87159,0.0061624099781658614
X93499,0.0061394654886528510
Y00414,0.0060458315240512484
R76825,0.0060232734369769503
D13138,0.0060201337872527461
R01157,0.0059784705695933305
R28608,0.0059226572073283190
M31303,0.0057358609011124440
X00588,0.0056916158472548606
X17042,0.0056525736118178127
M67466,0.0056148109317402106
H87193,0.0055574310356505396
Z14978,0.0055384535973186377
R41673,0.0055066305816242611
R24425,0.0054556063370516661
R70790,0.0054113853250887800
H45526_,0.0053273743539810070
J04046,0.0050752519244394723
M96326,0.0049480046197727390
T47342,0.0049056443950246109
R60906,0.0048875364141431898
D00760,0.0048484800445665055
M26481,0.0047763572707060220
T56475,0.0047385366683689867
H78346,0.0045405267929401472
H18451,0.0044893235159302325
D14520,0.0043664434525978457
U36621,0.0042711882883073038
T47601,0.0041002860301186939
H69869,0.0040098746493846260
H04333,0.0039970738301322584
J03600,0.0037462941438688446
H26101,0.0035985028670451058
Z15009,0.0035541028226453442
U06088,0.0034233643854548745
U05681,0.0032732904450585298
X62153,0.0032478230808816733
R62459,0.0032476440484447977
R70939,0.0032100472366538568
L20431,0.0031483192218901834
M22488,0.0031062531812471317
X52008,0.0030802934778679791
R16077,0.0030034438042443323
M27903,0.0030005378528212834
X66141,0.0029115952447784643
R22197,0.0028573915116076876
M86752,0.0027932149649829707
U21049,0.0027492177435664011
T89649,0.0026667219660991837
H71150,0.0025664703833994107
T65790,0.0025181763834927207
R60195,0.0022214301190046637
R81170,0.0021795812868332654
T56934,0.0021585897335838489
J02763,0.0021469526251725046
M55268,0.0019011634680929923
M19045,0.0018333325534876099
Z35093,0.0018201736693612691
H66834,0.0017792199993753588
R42070,0.0017717453951264783
L25081,0.0017418022200219596
M80469,0.0016697640431451166
T62884,0.0016197336918810645
T72403,0.0015573540517026530
H85878,0.0013414343504887238
U04953,0.0013075590438431650
L21993,0.0012525065694357629
U19796,0.0010967368478518313
R99935,0.0010403083733669938
M98045,0.0009955055059831519
L38696,0.0009124792132797488
M98326,0.0008947326229520325
M84490,0.0008249597191138935
R98842,0.0008068816693518333
T67433,0.0007649117270023265
T60318,0.0005953614269968988
X70070,0.0003800815034624705
H63354,0.0003648505821591819
M60335,0.0003224057604276354
J03161_,0.0002691742343607917
H20709,0.0002084068561061247
M61858,0.0001360602916991027
X69115,0.0000000000000000000
Y00796,0.0000000000000000000
X54101,0.0000000000000000000
R05291,0.0000000000000000000
X53179,0.0000000000000000000
R35885,0.0000000000000000000
R09468,0.0000000000000000000
H40013,0.0000000000000000000
L40392,0.0000000000000000000
H56077,0.0000000000000000000
U20998,0.0000000000000000000
R39540,0.0000000000000000000
D26068,0.0000000000000000000
R41765,0.0000000000000000000
X17042__,0.0000000000000000000
T95612,0.0000000000000000000
M14603,0.0000000000000000000
T40674,0.0000000000000000000
L13977,0.0000000000000000000
L07032,0.0000000000000000000
L27841,0.0000000000000000000
U27328,0.0000000000000000000
D31887_,0.0000000000000000000
H74007,0.0000000000000000000
T78323,0.0000000000000000000
T71260,0.0000000000000000000
M80359,0.0000000000000000000
X51985,0.0000000000000000000
R49542,0.0000000000000000000
U25435,0.0000000000000000000
R78950,0.0000000000000000000
D37931,0.0000000000000000000
M69181,0.0000000000000000000
R85479,0.0000000000000000000
Z33642,0.0000000000000000000
R78595,0.0000000000000000000
L40380,0.0000000000000000000
H47628,0.0000000000000000000
H20503,0.0000000000000000000
M13560,0.0000000000000000000
H09781,0.0000000000000000000
X06272,0.0000000000000000000
D21094,0.0000000000000000000
H70868,0.0000000000000000000
L19760,0.0000000000000000000
M25108,0.0000000000000000000
H89481,0.0000000000000000000
R42029,0.0000000000000000000
U30872,0.0000000000000000000
U12387,0.0000000000000000000
X76057,0.0000000000000000000
D26067,0.0000000000000000000
X85750,0.0000000000000000000
H74178,0.0000000000000000000
H71627,0.0000000000000000000
T48692,0.0000000000000000000
U31248_,0.0000000000000000000
M35878,0.0000000000000000000
X73478,0.0000000000000000000
R77210,0.0000000000000000000
H73714,0.0000000000000000000
R67999,0.0000000000000000000
H62466,0.0000000000000000000
R49719,0.0000000000000000000
D29808,0.0000000000000000000
D10523,0.0000000000000000000
R99200,0.0000000000000000000
H77510,0.0000000000000000000
U09646,0.0000000000000000000
D90086,0.0000000000000000000
X59842,0.0000000000000000000
X93510,0.0000000000000000000
H08751,0.0000000000000000000
X16663,0.0000000000000000000
H02031,0.0000000000000000000
D14689,0.0000000000000000000
U37690,0.0000000000000000000
M35252,0.0000000000000000000
X66365,0.0000000000000000000
H42127,0.0000000000000000000
T55558_,0.0000000000000000000
R39599,0.0000000000000000000
U34074,0.0000000000000000000
R51502,0.0000000000000000000
Z26317,0.0000000000000000000
U15212,0.0000000000000000000
M27826,0.0000000000000000000
H06877,0.0000000000000000000
H14372,0.0000000000000000000
X53799,0.0000000000000000000
T53360,0.0000000000000000000
U20141,0.0000000000000000000
U18422,0.0000000000000000000
M77698,0.0000000000000000000
M32313,0.0000000000000000000
U11037,0.0000000000000000000
M77477,0.0000000000000000000
H14341,0.0000000000000000000
D17390,0.0000000000000000000
H18490,0.0000000000000000000
L40992,0.0000000000000000000
R77780,0.0000000000000000000
T57079,0.0000000000000000000
D13243,0.0000000000000000000
R80427,0.0000000000000000000
M95178,0.0000000000000000000
L20859,0.0000000000000000000
X63469,0.0000000000000000000
M28882,0.0000000000000000000
H41147,0.0000000000000000000
T93317,0.0000000000000000000
M34668,0.0000000000000000000
R78142,0.0000000000000000000
L47162,0.0000000000000000000
T71049,0.0000000000000000000
R73606,0.0000000000000000000
U19261,0.0000000000000000000
H24310,0.0000000000000000000
T98274,0.0000000000000000000
R77794,0.0000000000000000000
U02082,0.0000000000000000000
U03851,0.0000000000000000000
L38929,0.0000000000000000000
H82741,0.0000000000000000000
D26018,0.0000000000000000000
R72644,0.0000000000000000000
U14391,0.0000000000000000000
U24105,0.0000000000000000000
Z22936,0.0000000000000000000
X67235,0.0000000000000000000
R55828,0.0000000000000000000
U04641,0.0000000000000000000
K03474,0.0000000000000000000
T49204,0.0000000000000000000
R71875,0.0000000000000000000
L05485,0.0000000000000000000
J00146,0.0000000000000000000
R74066,0.0000000000000000000
D21205,0.0000000000000000000
X12892,0.0000000000000000000
R85558,0.0000000000000000000
L00354,0.0000000000000000000
R56630,0.0000000000000000000
Y00661,0.0000000000000000000
R62438,0.0000000000000000000
R94513,0.0000000000000000000
M23115,0.0000000000000000000
H87157,0.0000000000000000000
D13639,0.0000000000000000000
L42110,0.0000000000000000000
U05875,0.0000000000000000000
H01418,0.0000000000000000000
T79831,0.0000000000000000000
R35665,0.0000000000000000000
R74208,0.0000000000000000000
D38521,0.0000000000000000000
L25941,0.0000000000000000000
X80692,0.0000000000000000000
U37690_,0.0000000000000000000
X15943,0.0000000000000000000
H74265,0.0000000000000000000
H28704,0.0000000000000000000
R15814,0.0000000000000000000
L14076,0.0000000000000000000
M83664,0.0000000000000000000
X15149,0.0000000000000000000
D13665,0.0000000000000000000
H72850,0.0000000000000000000
X57348,0.0000000000000000000
R80779_,0.0000000000000000000
R36644,0.0000000000000000000
M37510,0.0000000000000000000
R75893_,0.0000000000000000000
R77220,0.0000000000000000000
X79353,0.0000000000000000000
H68239,0.0000000000000000000
R60168,0.0000000000000000000
D14695,0.0000000000000000000
R22816,0.0000000000000000000
X58401,0.0000000000000000000
D28124,0.0000000000000000000
X07384,0.0000000000000000000
U07139,0.0000000000000000000
R42095,0.0000000000000000000
R88749,0.0000000000000000000
M96859,0.0000000000000000000
D38537,0.0000000000000000000
M77829,0.0000000000000000000
H08351,0.0000000000000000000
R50482,0.0000000000000000000
H06189,0.0000000000000000000
U27337,0.0000000000000000000
R41561,0.0000000000000000000
M87434,0.0000000000000000000
R22953,0.0000000000000000000
X02228,0.0000000000000000000
T58731,0.0000000000000000000
H78386,0.0000000000000000000
R47961,0.0000000000000000000
R46362,0.0000000000000000000
H44044,0.0000000000000000000
M14539,0.0000000000000000000
L06111,0.0000000000000000000
T52806,0.0000000000000000000
X06700,0.0000000000000000000
H05899,0.0000000000000000000
K03474_,0.0000000000000000000
D15049,0.0000000000000000000
M31679,0.0000000000000000000
H39830,0.0000000000000000000
H28050,0.0000000000000000000
L34657,0.0000000000000000000
H92195,0.0000000000000000000
H29546,0.0000000000000000000
Z13009,0.0000000000000000000
H65425,0.0000000000000000000
T64012,0.0000000000000000000
H15662,0.0000000000000000000
R75893,0.0000000000000000000
Y00062,0.0000000000000000000
H08637,0.0000000000000000000
H21042,0.0000000000000000000
X12876,0.0000000000000000000
R67987,0.0000000000000000000
R67275,0.0000000000000000000
H45251,0.0000000000000000000
T60860,0.0000000000000000000
T40637,0.0000000000000000000
R90908,0.0000000000000000000
H04654,0.0000000000000000000
U12134,0.0000000000000000000
R42765,0.0000000000000000000
Z15115,0.0000000000000000000
X79888,0.0000000000000000000
L25851,0.0000000000000000000
R89067,0.0000000000000000000
Z18948,0.0000000000000000000
R45442,0.0000000000000000000
D17532,0.0000000000000000000
R59583,0.0000000000000000000
H02611,0.0000000000000000000
H20289,0.0000000000000000000
R44057,0.0000000000000000000
X69392,0.0000000000000000000
H62177,0.0000000000000000000
H69834,0.0000000000000000000
M64231,0.0000000000000000000
X57019,0.0000000000000000000
R45529,0.0000000000000000000
T54767,0.0000000000000000000
U05291,0.0000000000000000000
X51435,0.0000000000000000000
X73424,0.0000000000000000000
T66960,0.0000000000000000000
H01482,0.0000000000000000000
X02874,0.0000000000000000000
X72632,0.0000000000000000000
H05695,0.0000000000000000000
T56350,0.0000000000000000000
M55683,0.0000000000000000000
L38932,0.0000000000000000000
R49416,0.0000000000000000000
L04751,0.0000000000000000000
T55871,0.0000000000000000000
X69295,0.0000000000000000000
D10522_,0.0000000000000000000
X74330,0.0000000000000000000
L13385,0.0000000000000000000
M85169,0.0000000000000000000
L04953,0.0000000000000000000
X57110,0.0000000000000000000
M93009,0.0000000000000000000
H88876,0.0000000000000000000
D16227,0.0000000000000000000
U22431,0.0000000000000000000
H55933,0.0000000000000000000
H58397,0.0000000000000000000
T47562_,0.0000000000000000000
U31215,0.0000000000000000000
U20659,0.0000000000000000000
H11650,0.0000000000000000000
H07899,0.0000000000000000000
M60484,0.0000000000000000000
M23410,0.0000000000000000000
U30827,0.0000000000000000000
H09599,0.0000000000000000000
M21984,0.0000000000000000000
D90188,0.0000000000000000000
Z49199,0.0000000000000000000
H01677,0.0000000000000000000
R98189,0.0000000000000000000
R53941,0.0000000000000000000
X55362,0.0000000000000000000
H23135,0.0000000000000000000
U05012,0.0000000000000000000
H29170,0.0000000000000000000
R42837,0.0000000000000000000
R59097,0.0000000000000000000
X51521,0.0000000000000000000
T69425,0.0000000000000000000
R10707,0.0000000000000000000
R09400,0.0000000000000000000
H24401,0.0000000000000000000
J05158,0.0000000000000000000
L34774,0.0000000000000000000
T40645,0.0000000000000000000
R49565,0.0000000000000000000
R27813,0.0000000000000000000
X78706,0.0000000000000000000
D00265,0.0000000000000000000
H65182,0.0000000000000000000
L36844,0.0000000000000000000
M90684,0.0000000000000000000
D14043,0.0000000000000000000
U20158,0.0000000000000000000
L08187,0.0000000000000000000
X55187,0.0000000000000000000
R43913,0.0000000000000000000
D00749,0.0000000000000000000
T97890,0.0000000000000000000
X13810,0.0000000000000000000
J02902,0.0000000000000000000
R51531,0.0000000000000000000
D21260,0.0000000000000000000
T81460,0.0000000000000000000
R77824,0.0000000000000000000
R44895,0.0000000000000000000
R61332,0.0000000000000000000
H08678,0.0000000000000000000
U04241,0.0000000000000000000
U29656,0.0000000000000000000
H62245,0.0000000000000000000
R61359,0.0000000000000000000
R49855,0.0000000000000000000
M37984,0.0000000000000000000
R42291,0.0000000000000000000
H44011,0.0000000000000000000
M94250,0.0000000000000000000
L19267,0.0000000000000000000
U04343,0.0000000000000000000
H23975,0.0000000000000000000
U20428,0.0000000000000000000
R53769,0.0000000000000000000
U11292,0.0000000000000000000
H39654,0.0000000000000000000
T70046,0.0000000000000000000
M74491,0.0000000000000000000
R59902,0.0000000000000000000
T88712,0.0000000000000000000
L33075,0.0000000000000000000
M12959,0.0000000000000000000
X65488,0.0000000000000000000
D23672,0.0000000000000000000
R00282,0.0000000000000000000
X06614_,0.0000000000000000000
U09413,0.0000000000000000000
R92729_,0.0000000000000000000
H19272,0.0000000000000000000
L11370,0.0000000000000000000
X53683,0.0000000000000000000
X73358,0.0000000000000000000
M28650,0.0000000000000000000
R80612,0.0000000000000000000
T50077,0.0000000000000000000
H08749,0.0000000000000000000
T81919,0.0000000000000000000
H46136,0.0000000000000000000
H17923,0.0000000000000000000
H89983,0.0000000000000000000
U39360,0.0000000000000000000
U13896,0.0000000000000000000
M34192,0.0000000000000000000
T83673,0.0000000000000000000
U01877,0.0000000000000000000
T89164,0.0000000000000000000
R72874,0.0000000000000000000
X07862,0.0000000000000000000
H83703,0.0000000000000000000
L23823,0.0000000000000000000
H65019,0.0000000000000000000
H11272,0.0000000000000000000
X65024,0.0000000000000000000
T81492_,0.0000000000000000000
H81864,0.0000000000000000000
U25265,0.0000000000000000000
T80178,0.0000000000000000000
T90036,0.0000000000000000000
H69872,0.0000000000000000000
T67921,0.0000000000000000000
H17969,0.0000000000000000000
H72110,0.0000000000000000000
H43663,0.0000000000000000000
Z17227,0.0000000000000000000
X68148,0.0000000000000000000
L06895,0.0000000000000000000
Z19002,0.0000000000000000000
R21427,0.0000000000000000000
H45526__,0.0000000000000000000
R54818,0.0000000000000000000
R73660,0.0000000000000000000
T53412,0.0000000000000000000
R49964,0.0000000000000000000
H27921,0.0000000000000000000
D31883_,0.0000000000000000000
M31627,0.0000000000000000000
H59599,0.0000000000000000000
H51015,0.0000000000000000000
T98803,0.0000000000000000000
U01691,0.0000000000000000000
T73092,0.0000000000000000000
H67764,0.0000000000000000000
X68277,0.0000000000000000000
Y00970,0.0000000000000000000
D16111,0.0000000000000000000
R99591,0.0000000000000000000
Z25821,0.0000000000000000000
R53612,0.0000000000000000000
U29171,0.0000000000000000000
R54854,0.0000000000000000000
X02744,0.0000000000000000000
H82719,0.0000000000000000000
R56892,0.0000000000000000000
U03865,0.0000000000000000000
U31216,0.0000000000000000000
H04461,0.0000000000000000000
T51250,0.0000000000000000000
H11324,0.0000000000000000000
L19437,0.0000000000000000000
H47646,0.0000000000000000000
T81492,0.0000000000000000000
X66839,0.0000000000000000000
R07333,0.0000000000000000000
X83535,0.0000000000000000000
R43309,0.0000000000000000000
R50864,0.0000000000000000000
M27539,0.0000000000000000000
L38810,0.0000000000000000000
D13705,0.0000000000000000000
T54650,0.0000000000000000000
M19311,0.0000000000000000000
T70063,0.0000000000000000000
D12765,0.0000000000000000000
H88360_,0.0000000000000000000
Z48950,0.0000000000000000000
T57780,0.0000000000000000000
X57351,0.0000000000000000000
H88360,0.0000000000000000000
R37276,0.0000000000000000000
X15822,0.0000000000000000000
L12168,0.0000000000000000000
T76972,0.0000000000000000000
L16510,0.0000000000000000000
T40507,0.0000000000000000000
T50334_,0.0000000000000000000
R62425,0.0000000000000000000
M62994,0.0000000000000000000
D31883,0.0000000000000000000
T51852,0.0000000000000000000
L22214,0.0000000000000000000
X53743,0.0000000000000000000
R67075,0.0000000000000000000
H15901,0.0000000000000000000
L26339,0.0000000000000000000
T50334,0.0000000000000000000
H50623,0.0000000000000000000
T61632,0.0000000000000000000
D30655,0.0000000000000000000
M99626,0.0000000000000000000
X69723,0.0000000000000000000
M27635,0.0000000000000000000
M14630,0.0000000000000000000
R74349,0.0000000000000000000
H24754,0.0000000000000000000
U21909,0.0000000000000000000
T88723,0.0000000000000000000
T63258,0.0000000000000000000
T48041,0.0000000000000000000
T63484,0.0000000000000000000
H86060,0.0000000000000000000
X63432,0.0000000000000000000
T55131,0.0000000000000000000
T65938,0.0000000000000000000
T51496,0.0000000000000000000
R02593,0.0000000000000000000
U14973,0.0000000000000000000
R85482,0.0000000000000000000
H77302,0.0000000000000000000
H13281,0.0000000000000000000
H46728,0.0000000000000000000
R49974,0.0000000000000000000
T62856,0.0000000000000000000
H87366,0.0000000000000000000
V00522,0.0000000000000000000
M28214,0.0000000000000000000
R06716,0.0000000000000000000
X67325,0.0000000000000000000
T93589,0.0000000000000000000
M86842,0.0000000000000000000
M57710,0.0000000000000000000
H13194,0.0000000000000000000
H85596,0.0000000000000000000
H64398,0.0000000000000000000
U09873,0.0000000000000000000
M94345,0.0000000000000000000
R42570,0.0000000000000000000
M58297,0.0000000000000000000
K01144,0.0000000000000000000
L19956,0.0000000000000000000
H65823,0.0000000000000000000
X55019,0.0000000000000000000
X03674,0.0000000000000000000
X80026,0.0000000000000000000
T87527,0.0000000000000000000
M93010,0.0000000000000000000
R41941,0.0000000000000000000
R54837,0.0000000000000000000
M16447,0.0000000000000000000
T79813,0.0000000000000000000
T72582,0.0000000000000000000
T59406,0.0000000000000000000
H40705,0.0000000000000000000
L10911,0.0000000000000000000
Z46389,0.0000000000000000000
R85616,0.0000000000000000000
U28963,0.0000000000000000000
M30474,0.0000000000000000000
H22579,0.0000000000000000000
T72503,0.0000000000000000000
T50511,0.0000000000000000000
M23419,0.0000000000000000000
M99564,0.0000000000000000000
H41017,0.0000000000000000000
T54341,0.0000000000000000000
D13634,0.0000000000000000000
M32405,0.0000000000000000000
Z15114,0.0000000000000000000
T65594,0.0000000000000000000
X72389,0.0000000000000000000
X59871,0.0000000000000000000
R49169,0.0000000000000000000
T70197,0.0000000000000000000
T49397,0.0000000000000000000
H05966,0.0000000000000000000
X04500,0.0000000000000000000
X62055,0.0000000000000000000
M69238,0.0000000000000000000
T47562,0.0000000000000000000
R83904,0.0000000000000000000
X82456,0.0000000000000000000
X05196,0.0000000000000000000
R92729,0.0000000000000000000
X77956,0.0000000000000000000
T62633,0.0000000000000000000
M26252,0.0000000000000000000
control11,0.0000000000000000000
control10,0.0000000000000000000
control9,0.0000000000000000000
control8,0.0000000000000000000
X54163,0.0000000000000000000
X69878,0.0000000000000000000
H80975,0.0000000000000000000
X66363,0.0000000000000000000
R16255,0.0000000000000000000
T53694,0.0000000000000000000
T46888,0.0000000000000000000
X63187,0.0000000000000000000
T69446,0.0000000000000000000
D14696,0.0000000000000000000
H82820,0.0000000000000000000
J00231,0.0000000000000000000
Z11584,0.0000000000000000000
Z14000,0.0000000000000000000
R34701,0.0000000000000000000
X61971,0.0000000000000000000
T91043,0.0000000000000000000
M86400,0.0000000000000000000
L26405,0.0000000000000000000
X57206,0.0000000000000000000
Z22658,0.0000000000000000000
R95874,0.0000000000000000000
T48102,0.0000000000000000000
T99498,0.0000000000000000000
H45781,0.0000000000000000000
T77446,0.0000000000000000000
R32511,0.0000000000000000000
R36467,0.0000000000000000000
U18242,0.0000000000000000000
X17644,0.0000000000000000000
R44740,0.0000000000000000000
R42798,0.0000000000000000000
T62904,0.0000000000000000000
T89175,0.0000000000000000000
L41142,0.0000000000000000000
X71490,0.0000000000000000000
X80497,0.0000000000000000000
X78549,0.0000000000000000000
T52624,0.0000000000000000000
R76863,0.0000000000000000000
X83228,0.0000000000000000000
M22349,0.0000000000000000000
X72889,0.0000000000000000000
T71612,0.0000000000000000000
U07802,0.0000000000000000000
J03143,0.0000000000000000000
T90851,0.0000000000000000000
H80114,0.0000000000000000000
T47213,0.0000000000000000000
H51196,0.0000000000000000000
R55310,0.0000000000000000000
H72965,0.0000000000000000000
M37721,0.0000000000000000000
R46740,0.0000000000000000000
X75304,0.0000000000000000000
R36973,0.0000000000000000000
H04802,0.0000000000000000000
U35116,0.0000000000000000000
T57535,0.0000000000000000000
H40269,0.0000000000000000000
M18930,0.0000000000000000000
M69296,0.0000000000000000000
M61199,0.0000000000000000000
R44887,0.0000000000000000000
T50508,0.0000000000000000000
H47650,0.0000000000000000000
Z18538,0.0000000000000000000
T51558,0.0000000000000000000
M81933,0.0000000000000000000
H20543,0.0000000000000000000
T92736,0.0000000000000000000
T64974,0.0000000000000000000
M98343,0.0000000000000000000
H48175,0.0000000000000000000
T55117,0.0000000000000000000
R39531,0.0000000000000000000
D42053,0.0000000000000000000
X54871,0.0000000000000000000
L26494,0.0000000000000000000
H02465,0.0000000000000000000
D16481,0.0000000000000000000
R98441,0.0000000000000000000
T56460,0.0000000000000000000
T40849,0.0000000000000000000
L13689,0.0000000000000000000
H92182,0.0000000000000000000
U05572,0.0000000000000000000
H69819,0.0000000000000000000
T62635,0.0000000000000000000
T48612,0.0000000000000000000
J03004,0.0000000000000000000
H45807,0.0000000000000000000
T65758,0.0000000000000000000
X17273,0.0000000000000000000
H09089,0.0000000000000000000
X76648,0.0000000000000000000
R44363,0.0000000000000000000
D31716,0.0000000000000000000
R52624,0.0000000000000000000
R16543,0.0000000000000000000
D43951,0.0000000000000000000
R56443,0.0000000000000000000
U20582,0.0000000000000000000
R55778,0.0000000000000000000
M20867,0.0000000000000000000
L41067,0.0000000000000000000
H05978,0.0000000000000000000
X83301,0.0000000000000000000
D10522,0.0000000000000000000
T52905,0.0000000000000000000
T84082,0.0000000000000000000
R43766,0.0000000000000000000
X02761,0.0000000000000000000
X12791,0.0000000000000000000
T47025,0.0000000000000000000
R32804,0.0000000000000000000
T95046,0.0000000000000000000
H54091,0.0000000000000000000
M86934,0.0000000000000000000
M13450,0.0000000000000000000
R87747,0.0000000000000000000
M74524,0.0000000000000000000
X79981,0.0000000000000000000
H55759,0.0000000000000000000
X02157,0.0000000000000000000
D15057,0.0000000000000000000
H42884,0.0000000000000000000
H25940,0.0000000000000000000
T51139,0.0000000000000000000
M83254,0.0000000000000000000
H22579_,0.0000000000000000000
X89430,0.0000000000000000000
M95549,0.0000000000000000000
T84051,0.0000000000000000000
T85165,0.0000000000000000000
R85326,0.0000000000000000000
M24069,0.0000000000000000000
X68688,0.0000000000000000000
R70479,0.0000000000000000000
M28827,0.0000000000000000000
D14665,0.0000000000000000000
H73908,0.0000000000000000000
M62762,0.0000000000000000000
H47107,0.0000000000000000000
T71574,0.0000000000000000000
R86960,0.0000000000000000000
T75577,0.0000000000000000000
X90828,0.0000000000000000000
X52151,0.0000000000000000000
H81802,0.0000000000000000000
X53461,0.0000000000000000000
X75304_,0.0000000000000000000
T64885,0.0000000000000000000
T99080,0.0000000000000000000
T79473,0.0000000000000000000
U03090,0.0000000000000000000
R19361,0.0000000000000000000
D14661,0.0000000000000000000
R46528,0.0000000000000000000
R46739,0.0000000000000000000
M28697,0.0000000000000000000
T94885,0.0000000000000000000
H46994,0.0000000000000000000
D13630,0.0000000000000000000
H62828,0.0000000000000000000
X82166,0.0000000000000000000
R45942,0.0000000000000000000
L40027,0.0000000000000000000
D16294,0.0000000000000000000
J04474,0.0000000000000000000
X16354,0.0000000000000000000
X68149,0.0000000000000000000
D63876,0.0000000000000000000
H45977,0.0000000000000000000
L10386,0.0000000000000000000
H23005,0.0000000000000000000
L07592,0.0000000000000000000
L11373,0.0000000000000000000
H38838,0.0000000000000000000
H89092,0.0000000000000000000
R70008,0.0000000000000000000
R37480,0.0000000000000000000
H70609,0.0000000000000000000
T54360,0.0000000000000000000
H05910,0.0000000000000000000
H49652,0.0000000000000000000
M38258,0.0000000000000000000
X80910,0.0000000000000000000
M63959,0.0000000000000000000
J03827,0.0000000000000000000
M14016,0.0000000000000000000
T79161,0.0000000000000000000
T59162,0.0000000000000000000
H11054,0.0000000000000000000
M23254,0.0000000000000000000
T84057,0.0000000000000000000
H29483,0.0000000000000000000
U07158,0.0000000000000000000
X66924,0.0000000000000000000
R43976,0.0000000000000000000
R42994,0.0000000000000000000
H22842,0.0000000000000000000
T83644,0.0000000000000000000
T41094,0.0000000000000000000
H09149,0.0000000000000000000
R56869,0.0000000000000000000
R61249,0.0000000000000000000
H15069_,0.0000000000000000000
R91051,0.0000000000000000000
H27202,0.0000000000000000000
X64037,0.0000000000000000000
X60957,0.0000000000000000000
M87789,0.0000000000000000000
T41207,0.0000000000000000000
J03069,0.0000000000000000000
M87503,0.0000000000000000000
X82494,0.0000000000000000000
X76228,0.0000000000000000000
H40416,0.0000000000000000000
X79857,0.0000000000000000000
R40184,0.0000000000000000000
L00352,0.0000000000000000000
R23176,0.0000000000000000000
R27017,0.0000000000000000000
M36341,0.0000000000000000000
X90858,0.0000000000000000000
T78104,0.0000000000000000000
T65438,0.0000000000000000000
X55005,0.0000000000000000000
Y00281,0.0000000000000000000
M32800,0.0000000000000000000
X84700,0.0000000000000000000
X57347,0.0000000000000000000
U03100,0.0000000000000000000
D16469,0.0000000000000000000
T59354,0.0000000000000000000
M81758,0.0000000000000000000
L41268,0.0000000000000000000
H08144,0.0000000000000000000
X69550,0.0000000000000000000
H87240,0.0000000000000000000
R16665,0.0000000000000000000
Z30644,0.0000000000000000000
M83738,0.0000000000000000000
X79683,0.0000000000000000000
U34252,0.0000000000000000000
T49637,0.0000000000000000000
M16029,0.0000000000000000000
R76254,0.0000000000000000000
J03210,0.0000000000000000000
X51416,0.0000000000000000000
R73129,0.0000000000000000000
H26419,0.0000000000000000000
X02492,0.0000000000000000000
L20422,0.0000000000000000000
M64929,0.0000000000000000000
H75955,0.0000000000000000000
R70535,0.0000000000000000000
H88250,0.0000000000000000000
T74896,0.0000000000000000000
R65697,0.0000000000000000000
T67897,0.0000000000000000000
X14968,0.0000000000000000000
M86868,0.0000000000000000000
T61941,0.0000000000000000000
R43914,0.0000000000000000000
L10413,0.0000000000000000000
K02566__,0.0000000000000000000
T60855,0.0000000000000000000
J04813,0.0000000000000000000
D11086,0.0000000000000000000
T53889,0.0000000000000000000
H89477,0.0000000000000000000
R44677,0.0000000000000000000
J00277,0.0000000000000000000
L10717,0.0000000000000000000
X63071,0.0000000000000000000
L06328,0.0000000000000000000
H56470,0.0000000000000000000
X05610,0.0000000000000000000
R83349,0.0000000000000000000
M14764_,0.0000000000000000000
X69141,0.0000000000000000000
J03824,0.0000000000000000000
M99439,0.0000000000000000000
R15876,0.0000000000000000000
U02493_,0.0000000000000000000
X82895,0.0000000000000000000
M69043,0.0000000000000000000
R72827,0.0000000000000000000
X01060,0.0000000000000000000
M22632,0.0000000000000000000
R54467,0.0000000000000000000
M75883,0.0000000000000000000
R60217,0.0000000000000000000
H16597,0.0000000000000000000
X79683_,0.0000000000000000000
T61090,0.0000000000000000000
M96824,0.0000000000000000000
H06489,0.0000000000000000000
X64364,0.0000000000000000000
R54401,0.0000000000000000000
R56052,0.0000000000000000000
L13042,0.0000000000000000000
Y00815,0.0000000000000000000
H26965,0.0000000000000000000
L38503,0.0000000000000000000
U09466,0.0000000000000000000
D17530,0.0000000000000000000
U09848,0.0000000000000000000
U24077,0.0000000000000000000
T63539,0.0000000000000000000
X79198,0.0000000000000000000
D31767,0.0000000000000000000
M25160,0.0000000000000000000
M34192_,0.0000000000000000000
T89115,0.0000000000000000000
D38549,0.0000000000000000000
L08044,0.0000000000000000000
M10065,0.0000000000000000000
D78134,0.0000000000000000000
