Feature,value_MI
entropy_log4_2_coef,0.0659573064306100409
det_TKEO_std4_6_coef,0.0644889367724643670
Jitter->F0_TKEO_std,0.0644029524953035892
entropy_shannon_7_coef,0.0639421112200460051
IMF->SNR_SEO,0.0636409288801276229
Shimmer->Ampl_PQ11_classical_Baken,0.0622624824920978703
8th delta,0.0607931327734487770
Ed2_1_coef,0.0602085375413892177
entropy_shannon4_6_coef,0.0599809998240510289
entropy_shannon2_5_coef,0.0597355299707380549
det_TKEO_std2_3_coef,0.0593609386682756313
Ed2_7_coef,0.0593548020191811965
det_TKEO_std_4_coef,0.0588863252666143033
HNR->HNR_dB_Praat_mean,0.0588497941945311798
det_TKEO_std3_5_coef,0.0587987620625167740
Ed_10_coef,0.0584359983821847173
RPDE,0.0584358968202745022
Shimmer->Ampl_AM,0.0583332505922682376
6th delta,0.0582529062706218514
0th delta,0.0580177964021739712
det_TKEO_mean3_8_coef,0.0575606720401147243
Ed_8_coef,0.0566861206497348835
det_TKEO_std2_8_coef,0.0551764018646916377
MFCC_12th coef,0.0546421572726278892
Shimmer->Ampl_CV,0.0545047672588927501
det_TKEO_mean2_10_coef,0.0543250354180868644
7th delta-delta,0.0534610823603500762
det_TKEO_mean2_7_coef,0.0534229084445312363
12th delta,0.0528795924544458451
entropy_shannon2_2_coef,0.0526886820508742915
Shimmer->Ampl_abs0th_perturb,0.0523415500870811901
entropy_shannon2_9_coef,0.0519049364947810066
det_TKEO_mean3_5_coef,0.0511944671070316826
9th delta-delta,0.0503947246813578609
Ed_9_coef,0.0494312765778248675
det_TKEO_std2_7_coef,0.0482518317258355811
det_TKEO_mean2_2_coef,0.0481909578554378104
11th delta-delta,0.0475523391755121594
OQ->prc5_95,0.0468519968785308105
Shimmer->Ampl_PQ5_generalised_Schoentgen,0.0459732629310605212
Shimmer->Ampl_PQ3_generalised_Schoentgen,0.0459732629310605212
Shimmer->Ampl_PQ11_generalised_Schoentgen,0.0459732629310605212
entropy_shannon_4_coef,0.0447781399483375697
entropy_shannon4_1_coef,0.0446979881474820484
det_TKEO_std2_6_coef,0.0445510043345316298
det_TKEO_mean3_1_coef,0.0443996354625839640
det_TKEO_std2_5_coef,0.0442039527970041757
det_TKEO_std3_4_coef,0.0440479745808020073
det_TKEO_std3_7_coef,0.0439582685028994113
entropy_log3_5_coef,0.0435457306460185212
MFCC_8th coef,0.0435312774117480039
Ed_2_coef,0.0433664832739699690
det_TKEO_mean4_6_coef,0.0429970908758565695
Jitter->F0_PQ5_generalised_Schoentgen,0.0427755204822015678
det_TKEO_mean2_3_coef,0.0424858704591739578
det_TKEO_mean2_8_coef,0.0420751072157778960
entropy_log2_1_coef,0.0416905458543250784
entropy_shannon2_10_coef,0.0404646421284220459
2nd delta-delta,0.0404323858065449571
HNR->HNR_dB_Praat_std,0.0403238608737790383
MFCC_4th coef,0.0400835811465296565
Shimmer->Ampl_PQ11_classical_Schoentgen,0.0398499996279342295
det_TKEO_std4_5_coef,0.0397534062829658641
det_TKEO_mean3_4_coef,0.0391103234819756285
GNE->std,0.0388501743716964665
entropy_shannon4_5_coef,0.0380572303162483028
det_TKEO_std2_1_coef,0.0378809746287875893
entropy_log4_7_coef,0.0377861091767794921
OQ->std_cycle_closed,0.0372970819869959946
det_TKEO_mean2_9_coef,0.0372302474899657287
det_TKEO_std_7_coef,0.0371784126859284747
entropy_shannon_9_coef,0.0367777190247651209
det_TKEO_std2_9_coef,0.0365084846848693356
entropy_shannon2_3_coef,0.0364693194029399592
det_TKEO_mean4_7_coef,0.0363924154219750218
det_TKEO_mean4_8_coef,0.0362689057746554688
det_TKEO_std3_1_coef,0.0360292250088407595
3rd delta,0.0359856430850062914
VFER->NSR_TKEO1,0.0358823810334354398
det_TKEO_mean4_5_coef,0.0357251080086353756
entropy_log4_5_coef,0.0354623604594734854
det_TKEO_std4_3_coef,0.0350253741739812163
det_TKEO_mean4_1_coef,0.0349750203537857463
MFCC_7th coef,0.0347645362791657586
9th delta,0.0344479257338583533
GNE->NSR_TKEO,0.0341464516974956389
entropy_shannon4_4_coef,0.0338677469600980885
entropy_shannon3_8_coef,0.0335568795291303346
10th delta-delta,0.0326875869591087831
entropy_log2_2_coef,0.0324066639513960197
IMF->SNR_TKEO,0.0306871199284193263
det_TKEO_std4_4_coef,0.0304850878876630205
det_TKEO_std2_10_coef,0.0300841528438708927
entropy_shannon3_9_coef,0.0297813368760933006
det_TKEO_std4_7_coef,0.0296421697828399555
entropy_log4_3_coef,0.0288796134005357974
entropy_shannon4_2_coef,0.0275311382425367235
det_TKEO_std4_10_coef,0.0270571739438758563
det_TKEO_mean_7_coef,0.0270397764710725852
det_TKEO_mean4_4_coef,0.0268369062632909383
entropy_log2_7_coef,0.0263500804788459053
det_TKEO_mean_1_coef,0.0255202279627284589
det_TKEO_std4_1_coef,0.0251217343100234025
entropy_shannon2_6_coef,0.0250793142080800724
Ea2,0.0249918778818285503
det_TKEO_std_3_coef,0.0243447226592561350
Ed_7_coef,0.0241947419687700283
entropy_log3_2_coef,0.0235964220298734428
entropy_log2_4_coef,0.0227062453224060601
det_TKEO_std2_4_coef,0.0221457860959803909
det_TKEO_mean3_10_coef,0.0215043089919033648
Ed2_10_coef,0.0212074357425480198
GNE->mean,0.0208745131629521907
entropy_shannon_1_coef,0.0201860987140334291
entropy_shannon2_7_coef,0.0199883293551905705
MFCC_6th coef,0.0195339539715240207
det_TKEO_std4_2_coef,0.0194648952556588650
Shimmer->Ampl_TKEO_prc25,0.0194200077304926833
entropy_shannon3_2_coef,0.0181659713566661996
det_TKEO_std4_8_coef,0.0180021636983898059
entropy_log2_3_coef,0.0177370082103116555
entropy_log2_5_coef,0.0164963837554017445
OQ->std_cycle_open,0.0159930144614253145
delta log energy,0.0156646987269473126
7th delta,0.0147381418830239141
GNE->SNR_SEO,0.0145767774404317318
entropy_shannon4_7_coef,0.0144840805176080778
det_TKEO_mean4_9_coef,0.0144724262400808268
det_TKEO_std4_9_coef,0.0143861588919085293
det_TKEO_std2_2_coef,0.0142496236164844081
det_TKEO_mean2_4_coef,0.0137167151669093101
entropy_shannon4_3_coef,0.0123197843407070184
Ed2_4_coef,0.0122234015762570092
Shimmer->Ampl_dB,0.0119078469834010825
Ea,0.0116455203972429810
entropy_log4_4_coef,0.0113150791693350516
Jitter->pitch_TKEO_prc75,0.0106322943681020909
det_TKEO_mean3_2_coef,0.0105807537270359298
det_TKEO_std3_8_coef,0.0105233154672399465
det_TKEO_std_2_coef,0.0104113716774019149
det_TKEO_mean2_1_coef,0.0099942559682597576
5th delta,0.0097739224884267895
12th delta-delta,0.0071700590766636818
Shimmer->Ampl_TKEO_prc5,0.0064190415256837330
Ed2_9_coef,0.0059629812934083315
Shimmer->Ampl_abs_dif,0.0059260185658875919
Ed2_2_coef,0.0041693883520850239
1st delta,0.0038925748117846215
det_TKEO_mean3_7_coef,0.0028677537482053594
4th delta,0.0011993401043204344
Jitter->pitch_abs0th_perturb,0.0010557353471598585
Jitter->pitch_range_5_95_perc,0.0000000000000000000
Shimmer->Ampl_TKEO_prc95,0.0000000000000000000
Shimmer->Ampl_dif_percent,0.0000000000000000000
Shimmer->Ampl_TKEO_std,0.0000000000000000000
Data_length,0.0000000000000000000
MFCC_10th coef,0.0000000000000000000
det_TKEO_mean4_10_coef,0.0000000000000000000
Ed_4_coef,0.0000000000000000000
5th delta-delta,0.0000000000000000000
det_TKEO_mean_2_coef,0.0000000000000000000
Jitter->pitch_PQ5_classical_Baken,0.0000000000000000000
Shimmer->Ampl_TKEO_mean,0.0000000000000000000
det_TKEO_mean2_6_coef,0.0000000000000000000
det_TKEO_mean2_5_coef,0.0000000000000000000
det_TKEO_std_1_coef,0.0000000000000000000
Age,0.0000000000000000000
6th delta-delta,0.0000000000000000000
1st delta delta,0.0000000000000000000
GNE->SNR_TKEO,0.0000000000000000000
3rd delta-delta,0.0000000000000000000
det_TKEO_std3_2_coef,0.0000000000000000000
MFCC_9th coef,0.0000000000000000000
2nd delta,0.0000000000000000000
Jitter->F0_PQ5_classical_Baken,0.0000000000000000000
Shimmer->Ampl_PQ3_classical_Schoentgen,0.0000000000000000000
IMF->NSR_TKEO,0.0000000000000000000
entropy_log3_10_coef,0.0000000000000000000
det_TKEO_std3_10_coef,0.0000000000000000000
VFER->NSR_SEO,0.0000000000000000000
entropy_log3_8_coef,0.0000000000000000000
VFER->NSR_TKEO,0.0000000000000000000
entropy_log3_6_coef,0.0000000000000000000
10th delta,0.0000000000000000000
VFER->entropy,0.0000000000000000000
VFER->std,0.0000000000000000000
VFER->mean,0.0000000000000000000
Shimmer->Ampl_PQ5_classical_Baken,0.0000000000000000000
11th delta,0.0000000000000000000
delta delta 0th,0.0000000000000000000
entropy_shannon3_7_coef,0.0000000000000000000
det_TKEO_mean3_9_coef,0.0000000000000000000
Gender,0.0000000000000000000
